data;horario;uf;br;trecho;km;sentido;veiculo;fim_percurso;;;;;
16/12/2020;06:48:49;PB;104;104PB029522;31000;C;IZV-6C04;percurso;1000;1000;;;
16/12/2020;06:48:49;PB;104;104PB029522;32000;C;IZV-6C04;percurso;1000;1000;;;
16/12/2020;06:48:49;PB;104;104PB029522;33000;C;IZV-6C04;fim_km_0;1000;1000;;;
16/12/2020;06:52:09;SE;101;101SE000000;0;C;IZV-6C04;percurso;0;0;;;
16/12/2020;06:54:07;SE;101;101SE001132;2000;C;IZV-6C04;percurso;2000;2000;;;
16/12/2020;06:54:07;SE;101;101SE001132;3000;C;IZV-6C04;percurso;1000;1000;;;
16/12/2020;06:58:04;SE;101;101SE003649;9000;C;IZV-6C04;percurso;6000;6000;;;
16/12/2020;07:16:06;SE;101;101SE018890;22000;C;IZV-6C04;percurso;13000;13000;;;
16/12/2020;07:24:00;SE;101;101SE024667;25000;C;IZV-6C04;percurso;3000;3000;;;
16/12/2020;07:24:00;SE;101;101SE024667;28000;C;IZV-6C04;percurso;3000;3000;;;
16/12/2020;07:24:00;SE;101;101SE024667;31000;C;IZV-6C04;percurso;3000;3000;;;
16/12/2020;07:37:25;SE;101;101SE034854;38000;C;IZV-6C04;percurso;7000;7000;;;
16/12/2020;07:37:25;SE;101;101SE034854;41000;C;IZV-6C04;percurso;3000;3000;;;
16/12/2020;07:48:07;SE;101;101SE043460;48000;C;IZV-6C04;percurso;7000;7000;;;
16/12/2020;07:54:37;SE;101;101SE049305;51000;C;IZV-6C04;fim_distancia;3000;3000;;;
16/12/2020;08:36:08;PB;104;104PB087653;88000;C;IZV-6C04;percurso;0;37000;;;
16/12/2020;08:36:08;PB;104;104PB087653;89000;C;IZV-6C04;percurso;1000;1000;;;
16/12/2020;08:36:08;PB;104;104PB087653;91000;C;IZV-6C04;percurso;2000;2000;;;
16/12/2020;08:36:08;PB;104;104PB087653;92000;C;IZV-6C04;percurso;1000;1000;;;
16/12/2020;08:36:08;PB;104;104PB087653;93000;C;IZV-6C04;percurso;1000;1000;;;
16/12/2020;08:36:08;PB;104;104PB087653;94000;C;IZV-6C04;percurso;1000;1000;;;
16/12/2020;08:36:08;PB;104;104PB087653;95000;C;IZV-6C04;percurso;1000;1000;;;
16/12/2020;09:22:34;PB;104;104PB097167;98000;C;IZV-6C04;percurso;3000;3000;;;
16/12/2020;09:22:34;PB;104;104PB097167;99000;C;IZV-6C04;percurso;1000;1000;;;
16/12/2020;09:22:34;PB;104;104PB097167;100000;C;IZV-6C04;percurso;1000;1000;;;
16/12/2020;09:22:34;PB;104;104PB097167;101000;C;IZV-6C04;percurso;1000;1000;;;
16/12/2020;09:22:34;PB;104;104PB097167;102000;C;IZV-6C04;percurso;1000;1000;;;
16/12/2020;09:22:34;PB;104;104PB097167;103000;C;IZV-6C04;fim_distancia;1000;1000;;;
16/12/2020;11:52:23;PB;104;104PB139840;140000;C;IZV-6C04;fim_distancia;0;37000;;;
16/12/2020;12:18:31;PB;104;104PB163146;167000;C;IZV-6C04;percurso;0;27000;;;
16/12/2020;12:18:31;PB;104;104PB163146;170000;C;IZV-6C04;percurso;3000;3000;;;
16/12/2020;12:18:31;PB;104;104PB163146;172000;C;IZV-6C04;percurso;2000;2000;;;
16/12/2020;12:18:31;PB;104;104PB163146;174000;C;IZV-6C04;percurso;2000;2000;;;
16/12/2020;12:18:31;PB;104;104PB163146;176000;C;IZV-6C04;percurso;2000;2000;;;
16/12/2020;12:18:31;PB;104;104PB163146;177000;C;IZV-6C04;percurso;1000;1000;;;
16/12/2020;12:18:31;PB;104;104PB163146;178000;C;IZV-6C04;percurso;1000;1000;;;
16/12/2020;12:18:31;PB;104;104PB163146;179000;C;IZV-6C04;percurso;1000;1000;;;
16/12/2020;12:18:31;PB;104;104PB163146;180000;C;IZV-6C04;percurso;1000;1000;;;
16/12/2020;12:18:31;PB;104;104PB163146;181000;C;IZV-6C04;percurso;1000;1000;;;
16/12/2020;12:18:31;PB;104;104PB163146;182000;C;IZV-6C04;percurso;1000;1000;;;
16/12/2020;12:39:02;PB;104;104PB182990;184000;C;IZV-6C04;percurso;2000;2000;;;
16/12/2020;12:39:02;PB;104;104PB182990;185000;C;IZV-6C04;percurso;1000;1000;;;
16/12/2020;12:39:02;PB;104;104PB182990;186000;C;IZV-6C04;percurso;1000;1000;;;
16/12/2020;12:39:02;PB;104;104PB182990;188000;C;IZV-6C04;percurso;2000;2000;;;
16/12/2020;12:39:02;PB;104;104PB182990;189000;C;IZV-6C04;percurso;1000;1000;;;
16/12/2020;12:39:02;PB;104;104PB182990;191000;C;IZV-6C04;fim_dia;2000;2000;;;
17/12/2020;06:40:06;AL;110;110AL000000;0;C;IZV-6C04;percurso;0;0;;;
17/12/2020;06:40:31;AL;110;110AL000324;9000;C;IZV-6C04;percurso;9000;9000;;;
17/12/2020;06:53:27;AL;110;110AL011907;16000;C;IZV-6C04;fim_km_0;7000;7000;;;
17/12/2020;08:45:53;AL;423;423AL000000;0;C;IZV-6C04;percurso;0;0;;;
17/12/2020;08:45:53;AL;423;423AL000000;6000;C;IZV-6C04;percurso;6000;6000;;;
17/12/2020;08:55:03;AL;423;423AL008504;19000;C;IZV-6C04;percurso;13000;13000;;;
17/12/2020;08:55:03;AL;423;423AL008504;22000;C;IZV-6C04;percurso;3000;3000;;;
17/12/2020;08:55:03;AL;423;423AL008504;25000;C;IZV-6C04;percurso;3000;3000;;;
17/12/2020;08:55:03;AL;423;423AL008504;26000;C;IZV-6C04;percurso;1000;1000;;;
17/12/2020;09:14:15;AL;423;423AL026014;32000;C;IZV-6C04;percurso;6000;6000;;;
17/12/2020;09:14:15;AL;423;423AL026014;35000;C;IZV-6C04;percurso;3000;3000;;;
17/12/2020;09:14:15;AL;423;423AL026014;38000;C;IZV-6C04;percurso;3000;3000;;;
17/12/2020;09:14:15;AL;423;423AL026014;45000;C;IZV-6C04;percurso;7000;7000;;;
17/12/2020;09:14:15;AL;423;423AL026014;48000;C;IZV-6C04;percurso;3000;3000;;;
17/12/2020;09:14:15;AL;423;423AL026014;51000;C;IZV-6C04;percurso;3000;3000;;;
17/12/2020;10:40:46;AL;423;423AL051717;54000;C;IZV-6C04;percurso;3000;3000;;;
17/12/2020;10:40:46;AL;423;423AL051717;64000;C;IZV-6C04;percurso;10000;10000;;;
17/12/2020;10:40:46;AL;423;423AL051717;67000;C;IZV-6C04;percurso;3000;3000;;;
17/12/2020;10:40:46;AL;423;423AL051717;70000;C;IZV-6C04;percurso;3000;3000;;;
17/12/2020;10:40:46;AL;423;423AL051717;77000;C;IZV-6C04;fim_km_0;7000;7000;;;
17/12/2020;10:40:55;PB;101;101PB000000;0;C;IZV-6C04;percurso;0;0;;;
17/12/2020;10:40:55;PB;101;101PB000000;1000;C;IZV-6C04;percurso;1000;1000;;;
17/12/2020;10:40:55;PB;101;101PB000000;2000;C;IZV-6C04;percurso;1000;1000;;;
17/12/2020;10:40:55;PB;101;101PB000000;3000;C;IZV-6C04;percurso;1000;1000;;;
17/12/2020;10:40:55;PB;101;101PB000000;6000;C;IZV-6C04;fim_distancia;3000;3000;;;
17/12/2020;11:11:32;AL;423;423AL079959;80000;C;IZV-6C04;percurso;0;74000;;;
17/12/2020;11:11:32;AL;423;423AL079959;83000;C;IZV-6C04;percurso;3000;3000;;;
17/12/2020;11:11:32;AL;423;423AL079959;93000;C;IZV-6C04;percurso;10000;10000;;;
17/12/2020;11:11:32;AL;423;423AL079959;96000;C;IZV-6C04;percurso;3000;3000;;;
17/12/2020;11:11:32;AL;423;423AL079959;99000;C;IZV-6C04;fim_km_menor;3000;3000;;;
17/12/2020;11:23:01;PB;101;101PB040112;67000;C;IZV-6C04;percurso;0;0;;;
17/12/2020;11:23:01;PB;101;101PB040112;68000;C;IZV-6C04;percurso;1000;1000;;;
17/12/2020;11:23:01;PB;101;101PB040112;69000;C;IZV-6C04;percurso;1000;1000;;;
17/12/2020;11:23:01;PB;101;101PB040112;70000;C;IZV-6C04;percurso;1000;1000;;;
17/12/2020;11:23:01;PB;101;101PB040112;72000;C;IZV-6C04;percurso;2000;2000;;;
17/12/2020;11:23:01;PB;101;101PB040112;73000;C;IZV-6C04;percurso;1000;1000;;;
17/12/2020;11:58:27;PB;101;101PB073610;74000;C;IZV-6C04;percurso;1000;1000;;;
17/12/2020;11:58:27;PB;101;101PB073610;75000;C;IZV-6C04;percurso;1000;1000;;;
17/12/2020;11:58:27;PB;101;101PB073610;76000;C;IZV-6C04;percurso;1000;1000;;;
17/12/2020;11:58:27;PB;101;101PB073610;77000;C;IZV-6C04;percurso;1000;1000;;;
17/12/2020;11:58:27;PB;101;101PB073610;78000;C;IZV-6C04;percurso;1000;1000;;;
17/12/2020;11:58:27;PB;101;101PB073610;79000;C;IZV-6C04;fim_dia;1000;1000;;;
18/12/2020;06:55:45;AL;316;316AL000000;0;C;IZV-6C04;percurso;0;0;;;
18/12/2020;06:55:45;AL;316;316AL000000;8000;C;IZV-6C04;percurso;8000;8000;;;
18/12/2020;06:55:45;AL;316;316AL000000;12000;C;IZV-6C04;percurso;4000;4000;;;
18/12/2020;06:55:45;AL;316;316AL000000;15000;C;IZV-6C04;percurso;3000;3000;;;
18/12/2020;06:55:45;AL;316;316AL000000;18000;C;IZV-6C04;percurso;3000;3000;;;
18/12/2020;06:55:45;AL;316;316AL000000;21000;C;IZV-6C04;fim_distancia;3000;3000;;;
18/12/2020;07:18:01;PB;101;101PB088400;89000;C;IZV-6C04;percurso;0;68000;;;
18/12/2020;07:18:01;PB;101;101PB088400;90000;C;IZV-6C04;percurso;1000;1000;;;
18/12/2020;07:18:01;PB;101;101PB088400;91000;C;IZV-6C04;percurso;1000;1000;;;
18/12/2020;07:18:01;PB;101;101PB088400;92000;C;IZV-6C04;percurso;1000;1000;;;
18/12/2020;07:22:49;PB;101;101PB092414;93000;C;IZV-6C04;percurso;1000;1000;;;
18/12/2020;07:22:49;PB;101;101PB092414;94000;C;IZV-6C04;percurso;1000;1000;;;
18/12/2020;07:22:49;PB;101;101PB092414;95000;C;IZV-6C04;percurso;1000;1000;;;
18/12/2020;07:22:49;PB;101;101PB092414;98000;C;IZV-6C04;percurso;3000;3000;;;
18/12/2020;07:22:49;PB;101;101PB092414;99000;C;IZV-6C04;fim_km_menor;1000;1000;;;
18/12/2020;07:30:09;AL;316;316AL030364;31000;C;IZV-6C04;percurso;0;0;;;
18/12/2020;07:30:09;AL;316;316AL030364;34000;C;IZV-6C04;percurso;3000;3000;;;
18/12/2020;07:30:09;AL;316;316AL030364;44000;C;IZV-6C04;percurso;10000;10000;;;
18/12/2020;07:30:09;AL;316;316AL030364;47000;C;IZV-6C04;fim_distancia;3000;3000;;;
18/12/2020;07:31:12;PB;101;101PB099785;100000;C;IZV-6C04;percurso;0;53000;;;
18/12/2020;07:31:12;PB;101;101PB099785;101000;C;IZV-6C04;percurso;1000;1000;;;
18/12/2020;07:31:12;PB;101;101PB099785;103000;C;IZV-6C04;fim_km_menor;2000;2000;;;
18/12/2020;07:54:49;AL;316;316AL050075;57000;C;IZV-6C04;percurso;0;0;;;
18/12/2020;07:54:49;AL;316;316AL050075;60000;C;IZV-6C04;percurso;3000;3000;;;
18/12/2020;07:54:49;AL;316;316AL050075;63000;C;IZV-6C04;percurso;3000;3000;;;
18/12/2020;07:54:49;AL;316;316AL050075;70000;C;IZV-6C04;percurso;7000;7000;;;
18/12/2020;07:54:49;AL;316;316AL050075;76000;C;IZV-6C04;percurso;6000;6000;;;
18/12/2020;08:52:13;AL;316;316AL077757;80000;C;IZV-6C04;percurso;4000;4000;;;
18/12/2020;08:52:13;AL;316;316AL077757;83000;C;IZV-6C04;percurso;3000;3000;;;
18/12/2020;08:52:13;AL;316;316AL077757;84000;C;IZV-6C04;percurso;1000;1000;;;
18/12/2020;09:00:46;AL;316;316AL084834;87000;C;IZV-6C04;percurso;3000;3000;;;
18/12/2020;09:00:46;AL;316;316AL084834;102000;C;IZV-6C04;percurso;15000;15000;;;
18/12/2020;09:25:19;AL;316;316AL104224;112000;C;IZV-6C04;percurso;10000;10000;;;
18/12/2020;09:38:17;AL;316;316AL115668;128000;C;IZV-6C04;percurso;16000;16000;;;
18/12/2020;09:38:17;AL;316;316AL115668;131000;C;IZV-6C04;fim_dia;3000;3000;;;
19/12/2020;05:32:18;AL;316;316AL131900;132000;C;IZV-6C04;percurso;0;0;;;
19/12/2020;05:32:18;AL;316;316AL131900;133000;C;IZV-6C04;percurso;1000;1000;;;
19/12/2020;05:32:18;AL;316;316AL131900;134000;C;IZV-6C04;percurso;1000;1000;;;
19/12/2020;05:32:18;AL;316;316AL131900;136000;C;IZV-6C04;percurso;2000;2000;;;
19/12/2020;05:32:18;AL;316;316AL131900;137000;C;IZV-6C04;percurso;1000;1000;;;
19/12/2020;05:32:18;AL;316;316AL131900;138000;C;IZV-6C04;percurso;1000;1000;;;
19/12/2020;05:32:18;AL;316;316AL131900;139000;C;IZV-6C04;percurso;1000;1000;;;
19/12/2020;05:32:18;AL;316;316AL131900;141000;C;IZV-6C04;percurso;2000;2000;;;
19/12/2020;05:32:18;AL;316;316AL131900;142000;C;IZV-6C04;percurso;1000;1000;;;
19/12/2020;05:32:18;AL;316;316AL131900;144000;C;IZV-6C04;fim_distancia;2000;2000;;;
19/12/2020;06:41:33;AL;316;316AL194305;198000;C;IZV-6C04;percurso;0;54000;;;
19/12/2020;06:41:33;AL;316;316AL194305;199000;C;IZV-6C04;percurso;1000;1000;;;
19/12/2020;06:59:43;AL;316;316AL201950;202000;C;IZV-6C04;percurso;3000;3000;;;
19/12/2020;06:59:43;AL;316;316AL201950;204000;C;IZV-6C04;percurso;2000;2000;;;
19/12/2020;06:59:43;AL;316;316AL201950;205000;C;IZV-6C04;percurso;1000;1000;;;
19/12/2020;06:59:43;AL;316;316AL201950;206000;C;IZV-6C04;percurso;1000;1000;;;
19/12/2020;06:59:43;AL;316;316AL201950;207000;C;IZV-6C04;percurso;1000;1000;;;
19/12/2020;06:59:43;AL;316;316AL201950;208000;C;IZV-6C04;percurso;1000;1000;;;
19/12/2020;06:59:43;AL;316;316AL201950;209000;C;IZV-6C04;percurso;1000;1000;;;
19/12/2020;06:59:43;AL;316;316AL201950;210000;C;IZV-6C04;fim_distancia;1000;1000;;;
19/12/2020;07:55:10;AL;316;316AL251891;255000;C;IZV-6C04;percurso;0;45000;;;
19/12/2020;08:07:40;AL;316;316AL263285;265000;C;IZV-6C04;percurso;10000;10000;;;
19/12/2020;08:07:40;AL;316;316AL263285;269000;C;IZV-6C04;percurso;4000;4000;;;
19/12/2020;08:07:40;AL;316;316AL263285;272000;C;IZV-6C04;fim_km_menor;3000;3000;;;
19/12/2020;08:58:29;AL;424;424AL092000;92000;C;IZV-6C04;percurso;0;0;;;
19/12/2020;08:58:29;AL;424;424AL092000;102000;C;IZV-6C04;percurso;10000;10000;;;
19/12/2020;08:58:29;AL;424;424AL092000;108000;C;IZV-6C04;fim_km_0;6000;6000;;;
19/12/2020;09:45:09;AL;316;316AL000000;0;C;IZV-6C04;fim_dia;0;0;;;
20/12/2020;05:13:30;AL;101;101AL000000;0;C;IZV-6C04;percurso;0;0;;;
20/12/2020;05:14:08;AL;101;101AL000595;1000;C;IZV-6C04;percurso;1000;1000;;;
20/12/2020;05:14:08;AL;101;101AL000595;2000;C;IZV-6C04;percurso;1000;1000;;;
20/12/2020;05:16:13;AL;101;101AL002575;3000;C;IZV-6C04;percurso;1000;1000;;;
20/12/2020;05:16:13;AL;101;101AL002575;4000;C;IZV-6C04;percurso;1000;1000;;;
20/12/2020;05:18:27;AL;101;101AL004845;5000;C;IZV-6C04;percurso;1000;1000;;;
20/12/2020;05:18:27;AL;101;101AL004845;6000;C;IZV-6C04;percurso;1000;1000;;;
20/12/2020;05:21:52;AL;101;101AL008104;9000;C;IZV-6C04;percurso;3000;3000;;;
20/12/2020;05:21:52;AL;101;101AL008104;10000;C;IZV-6C04;percurso;1000;1000;;;
20/12/2020;05:24:08;AL;101;101AL010305;13000;C;IZV-6C04;fim_distancia;3000;3000;;;
20/12/2020;06:35:58;AL;101;101AL079204;87000;C;IZV-6C04;percurso;0;74000;;;
20/12/2020;06:44:18;AL;101;101AL087100;89000;C;IZV-6C04;percurso;2000;2000;;;
20/12/2020;06:44:18;AL;101;101AL087100;92000;C;IZV-6C04;percurso;3000;3000;;;
20/12/2020;06:44:18;AL;101;101AL087100;94000;C;IZV-6C04;percurso;2000;2000;;;
20/12/2020;06:44:18;AL;101;101AL087100;95000;C;IZV-6C04;percurso;1000;1000;;;
20/12/2020;06:44:18;AL;101;101AL087100;97000;C;IZV-6C04;percurso;2000;2000;;;
20/12/2020;06:44:18;AL;101;101AL087100;100000;C;IZV-6C04;percurso;3000;3000;;;
20/12/2020;06:44:18;AL;101;101AL087100;101000;C;IZV-6C04;percurso;1000;1000;;;
20/12/2020;07:00:26;AL;101;101AL101545;102000;C;IZV-6C04;percurso;1000;1000;;;
20/12/2020;07:00:26;AL;101;101AL101545;103000;C;IZV-6C04;percurso;1000;1000;;;
20/12/2020;07:00:26;AL;101;101AL101545;104000;C;IZV-6C04;percurso;1000;1000;;;
20/12/2020;07:03:27;AL;101;101AL104555;105000;C;IZV-6C04;percurso;1000;1000;;;
20/12/2020;07:03:27;AL;101;101AL104555;107000;C;IZV-6C04;percurso;2000;2000;;;
20/12/2020;07:03:27;AL;101;101AL104555;108000;C;IZV-6C04;percurso;1000;1000;;;
20/12/2020;07:03:27;AL;101;101AL104555;111000;C;IZV-6C04;percurso;3000;3000;;;
20/12/2020;07:38:52;AL;101;101AL119578;124000;C;IZV-6C04;fim_distancia;13000;13000;;;
20/12/2020;08:36:20;AL;101;101AL166456;171000;C;IZV-6C04;percurso;0;47000;;;
20/12/2020;08:36:20;AL;101;101AL166456;172000;C;IZV-6C04;percurso;1000;1000;;;
20/12/2020;08:36:20;AL;101;101AL166456;173000;C;IZV-6C04;percurso;1000;1000;;;
20/12/2020;08:36:20;AL;101;101AL166456;175000;C;IZV-6C04;percurso;2000;2000;;;
20/12/2020;08:36:20;AL;101;101AL166456;176000;C;IZV-6C04;percurso;1000;1000;;;
20/12/2020;08:36:20;AL;101;101AL166456;177000;C;IZV-6C04;percurso;1000;1000;;;
20/12/2020;08:36:20;AL;101;101AL166456;178000;C;IZV-6C04;percurso;1000;1000;;;
20/12/2020;08:36:20;AL;101;101AL166456;179000;C;IZV-6C04;percurso;1000;1000;;;
20/12/2020;08:36:20;AL;101;101AL166456;180000;C;IZV-6C04;percurso;1000;1000;;;
20/12/2020;08:36:20;AL;101;101AL166456;181000;C;IZV-6C04;percurso;1000;1000;;;
20/12/2020;08:36:20;AL;101;101AL166456;182000;C;IZV-6C04;percurso;1000;1000;;;
20/12/2020;08:36:20;AL;101;101AL166456;183000;C;IZV-6C04;percurso;1000;1000;;;
20/12/2020;08:36:20;AL;101;101AL166456;185000;C;IZV-6C04;percurso;2000;2000;;;
20/12/2020;08:36:20;AL;101;101AL166456;186000;C;IZV-6C04;percurso;1000;1000;;;
20/12/2020;08:36:20;AL;101;101AL166456;187000;C;IZV-6C04;percurso;1000;1000;;;
20/12/2020;08:36:20;AL;101;101AL166456;189000;C;IZV-6C04;percurso;2000;2000;;;
20/12/2020;08:36:20;AL;101;101AL166456;194000;C;IZV-6C04;fim_distancia;5000;5000;;;
20/12/2020;09:30:20;AL;101;101AL202183;224000;C;IZV-6C04;fim_distancia;0;30000;;;
20/12/2020;09:58:06;AL;101;101AL228901;245000;C;IZV-6C04;percurso;0;21000;;;
20/12/2020;09:58:06;AL;101;101AL228901;246000;C;IZV-6C04;percurso;1000;1000;;;
20/12/2020;10:17:09;AL;101;101AL247048;248000;C;IZV-6C04;percurso;2000;2000;;;
20/12/2020;10:17:09;AL;101;101AL247048;249000;C;IZV-6C04;percurso;1000;1000;;;
20/12/2020;10:17:09;AL;101;101AL247048;250000;C;IZV-6C04;fim_dia;1000;1000;;;
21/12/2020;05:07:53;AL;101;101AL000000;0;C;IZV-6C04;percurso;0;0;;;
21/12/2020;05:23:07;AL;416;416AL007700;16000;C;IZV-6C04;percurso;16000;16000;;;
21/12/2020;05:32:43;AL;416;416AL016649;17000;C;IZV-6C04;percurso;1000;1000;;;
21/12/2020;05:32:43;AL;416;416AL016649;20000;C;IZV-6C04;percurso;3000;3000;;;
21/12/2020;05:32:43;AL;416;416AL016649;21000;C;IZV-6C04;percurso;1000;1000;;;
21/12/2020;05:32:43;AL;416;416AL016649;22000;C;IZV-6C04;percurso;1000;1000;;;
21/12/2020;05:32:43;AL;416;416AL016649;23000;C;IZV-6C04;percurso;1000;1000;;;
21/12/2020;05:32:43;AL;416;416AL016649;24000;C;IZV-6C04;percurso;1000;1000;;;
21/12/2020;05:51:29;AL;416;416AL028993;30000;C;IZV-6C04;percurso;6000;6000;;;
21/12/2020;05:51:29;AL;416;416AL028993;31000;C;IZV-6C04;fim_km_0;1000;1000;;;
21/12/2020;06:40:57;AL;104;104AL000000;0;C;IZV-6C04;percurso;0;0;;;
21/12/2020;06:40:57;AL;104;104AL000000;1000;C;IZV-6C04;percurso;1000;1000;;;
21/12/2020;06:40:57;AL;104;104AL000000;2000;C;IZV-6C04;percurso;1000;1000;;;
21/12/2020;06:40:57;AL;104;104AL000000;3000;C;IZV-6C04;percurso;1000;1000;;;
21/12/2020;06:40:57;AL;104;104AL000000;4000;C;IZV-6C04;percurso;1000;1000;;;
21/12/2020;06:40:57;AL;104;104AL000000;5000;C;IZV-6C04;percurso;1000;1000;;;
21/12/2020;06:40:57;AL;104;104AL000000;6000;C;IZV-6C04;fim_distancia;1000;1000;;;
21/12/2020;07:44:32;AL;104;104AL059160;60000;C;IZV-6C04;percurso;0;54000;;;
21/12/2020;07:44:32;AL;104;104AL059160;70000;C;IZV-6C04;percurso;10000;10000;;;
21/12/2020;07:44:32;AL;104;104AL059160;71000;C;IZV-6C04;percurso;1000;1000;;;
21/12/2020;07:44:32;AL;104;104AL059160;72000;C;IZV-6C04;percurso;1000;1000;;;
21/12/2020;07:44:32;AL;104;104AL059160;73000;C;IZV-6C04;percurso;1000;1000;;;
21/12/2020;07:44:32;AL;104;104AL059160;74000;C;IZV-6C04;fim_km_0;1000;1000;;;
21/12/2020;08:13:04;AL;101;101AL000000;0;C;IZV-6C04;percurso;0;0;;;
21/12/2020;08:13:04;AL;101;101AL000000;4000;C;IZV-6C04;fim_dia;4000;4000;;;
09/01/2021;06:26:57;PB;110;110PB049165;50000;C;IZV-6C04;percurso;0;0;;;
09/01/2021;06:26:57;PB;110;110PB049165;51000;C;IZV-6C04;percurso;1000;1000;;;
09/01/2021;06:26:57;PB;110;110PB049165;52000;C;IZV-6C04;percurso;1000;1000;;;
09/01/2021;06:26:57;PB;110;110PB049165;53000;C;IZV-6C04;percurso;1000;1000;;;
09/01/2021;06:26:57;PB;110;110PB049165;54000;C;IZV-6C04;percurso;1000;1000;;;
09/01/2021;06:26:57;PB;110;110PB049165;55000;C;IZV-6C04;percurso;1000;1000;;;
09/01/2021;06:26:57;PB;110;110PB049165;56000;C;IZV-6C04;percurso;1000;1000;;;
09/01/2021;06:26:57;PB;110;110PB049165;57000;C;IZV-6C04;percurso;1000;1000;;;
09/01/2021;06:26:57;PB;110;110PB049165;58000;C;IZV-6C04;fim_km_menor;1000;1000;;;
09/01/2021;13:06:44;PB;230;230PB015287;19000;C;IZV-6C04;percurso;0;0;;;
09/01/2021;13:06:44;PB;230;230PB015287;24000;C;IZV-6C04;fim_dia;5000;5000;;;
11/01/2021;05:29:34;SE;101;101SE151725;152000;C;IZV-6C04;fim_distancia;0;0;;;
11/01/2021;05:33:59;SE;101;101SE154521;173000;C;IZV-6C04;percurso;0;21000;;;
11/01/2021;05:33:59;SE;101;101SE154521;174000;C;IZV-6C04;percurso;1000;1000;;;
11/01/2021;05:55:44;SE;101;101SE175155;176000;C;IZV-6C04;percurso;2000;2000;;;
11/01/2021;05:55:44;SE;101;101SE175155;177000;C;IZV-6C04;percurso;1000;1000;;;
11/01/2021;05:55:44;SE;101;101SE175155;178000;C;IZV-6C04;percurso;1000;1000;;;
11/01/2021;05:55:44;SE;101;101SE175155;179000;C;IZV-6C04;percurso;1000;1000;;;
11/01/2021;05:55:44;SE;101;101SE175155;180000;C;IZV-6C04;percurso;1000;1000;;;
11/01/2021;05:55:44;SE;101;101SE175155;181000;C;IZV-6C04;percurso;1000;1000;;;
11/01/2021;06:07:31;SE;101;101SE183873;185000;C;IZV-6C04;percurso;4000;4000;;;
11/01/2021;06:07:31;SE;101;101SE183873;186000;C;IZV-6C04;percurso;1000;1000;;;
11/01/2021;06:07:31;SE;101;101SE183873;187000;C;IZV-6C04;percurso;1000;1000;;;
11/01/2021;06:07:31;SE;101;101SE183873;188000;C;IZV-6C04;percurso;1000;1000;;;
11/01/2021;06:07:31;SE;101;101SE183873;191000;C;IZV-6C04;fim_dia;3000;3000;;;
